434,2,23.88,2013-11-12
434,71,142.3,2013-11-12
52,10,91.97,2013-11-13
52,28,262.07,2013-11-13
52,56,87.2,2013-11-13
287,79,102.18,2013-11-13
287,69,83.55,2013-11-13
287,90,37.88,2013-11-13
397,57,88.21,2013-11-14
397,54,82.68,2013-11-14
379,30,282.37,2013-11-14
115,16,183.37,2013-11-14
25,12,94.05,2013-11-14
25,3,32.14,2013-11-14
25,25,221.0,2013-11-14
356,91,42.75,2013-11-15
229,82,134.78,2013-11-15
324,54,82.68,2013-11-15
324,103,460.25,2013-11-15
324,39,237.53,2013-11-15
97,27,214.73,2013-11-15
97,83,128.19,2013-11-15
415,81,137.41,2013-11-16
415,3,32.14,2013-11-16
397,65,59.66,2013-11-16
397,11,94.44,2013-11-16
397,62,44.46,2013-11-16
246,11,94.44,2013-11-16
246,78,100.0,2013-11-16
184,52,84.76,2013-11-17
95,7,36.09,2013-11-17
95,28,262.07,2013-11-17
95,98,455.56,2013-11-17
333,10,91.97,2013-11-17
365,15,114.67,2013-11-18
365,91,42.75,2013-11-18
365,74,164.98,2013-11-18
285,74,164.98,2013-11-18
285,19,199.07,2013-11-18
285,42,83.89,2013-11-18
193,81,137.41,2013-11-18
36,32,311.11,2013-11-18
326,34,245.0,2013-11-18
432,2,23.88,2013-11-19
432,74,164.98,2013-11-19
432,87,61.16,2013-11-19
312,82,134.78,2013-11-19
403,24,211.5,2013-11-19
403,94,394.8,2013-11-19
403,4,40.61,2013-11-19
225,101,441.87,2013-11-19
185,23,215.28,2013-11-20
274,94,394.8,2013-11-20
274,12,94.05,2013-11-20
274,18,196.54,2013-11-20
209,84,61.58,2013-11-20
209,10,91.97,2013-11-20
209,88,61.86,2013-11-20
106,2,23.88,2013-11-20
106,70,67.33,2013-11-20
106,53,74.11,2013-11-20
212,52,84.76,2013-11-21
212,79,102.18,2013-11-21
178,41,329.5,2013-11-21
251,7,36.09,2013-11-21
361,22,231.06,2013-11-21
361,103,460.25,2013-11-21
51,55,78.17,2013-11-21
51,29,277.42,2013-11-21
51,8,94.15,2013-11-21
327,30,282.37,2013-11-21
373,27,214.73,2013-11-22
373,15,114.67,2013-11-22
128,3,32.14,2013-11-22
297,51,77.06,2013-11-22
328,87,61.16,2013-11-22
328,89,72.77,2013-11-22
328,56,87.2,2013-11-22
447,31,252.43,2013-11-23
213,85,51.26,2013-11-23
415,4,40.61,2013-11-23
415,30,282.37,2013-11-23
298,47,110.66,2013-11-23
298,32,311.11,2013-11-23
287,96,450.64,2013-11-23
287,9,95.16,2013-11-23
432,64,68.68,2013-11-24
432,27,214.73,2013-11-24
432,102,413.71,2013-11-24
198,45,78.17,2013-11-24
37,52,84.76,2013-11-24
37,95,355.05,2013-11-24
411,95,355.05,2013-11-24
411,28,262.07,2013-11-24
174,13,106.06,2013-11-25
174,17,189.33,2013-11-25
174,42,83.89,2013-11-25
240,70,67.33,2013-11-25
240,92,42.0,2013-11-25
240,38,352.03,2013-11-25
346,59,91.91,2013-11-25
346,6,50.51,2013-11-25
346,57,88.21,2013-11-25
7,94,394.8,2013-11-26
143,23,215.28,2013-11-26
143,57,88.21,2013-11-26
143,12,94.05,2013-11-26
157,6,50.51,2013-11-26
157,71,142.3,2013-11-26
157,64,68.68,2013-11-26
337,9,95.16,2013-11-27
337,4,40.61,2013-11-27
363,30,282.37,2013-11-27
363,73,191.7,2013-11-27
116,11,94.44,2013-11-27
246,76,116.03,2013-11-27
246,13,106.06,2013-11-27
174,24,211.5,2013-11-27
174,76,116.03,2013-11-27
174,62,44.46,2013-11-27
324,24,211.5,2013-11-28
324,30,282.37,2013-11-28
324,76,116.03,2013-11-28
329,18,196.54,2013-11-28
412,36,251.8,2013-11-28
412,85,51.26,2013-11-28
76,73,191.7,2013-11-29
76,49,107.51,2013-11-29
76,83,128.19,2013-11-29
240,23,215.28,2013-11-29
240,102,413.71,2013-11-29
52,85,51.26,2013-11-29
52,28,262.07,2013-11-29
330,29,277.42,2013-11-30
330,81,137.41,2013-11-30
330,52,84.76,2013-11-30
125,96,450.64,2013-11-30
125,57,88.21,2013-11-30
246,97,496.42,2013-12-01
246,75,123.25,2013-12-01
246,7,36.09,2013-12-01
370,62,44.46,2013-12-01
370,12,94.05,2013-12-01
181,68,76.61,2013-12-01
270,13,106.06,2013-12-01
270,16,183.37,2013-12-01
270,11,94.44,2013-12-01
71,50,113.84,2013-12-02
71,54,82.68,2013-12-02
75,62,44.46,2013-12-02
231,35,249.4,2013-12-02
212,10,91.97,2013-12-02
212,71,142.3,2013-12-02
212,47,110.66,2013-12-02
115,88,61.86,2013-12-02
115,17,189.33,2013-12-02
115,60,88.62,2013-12-02
281,32,311.11,2013-12-03
281,7,35.61,2013-12-03
250,100,457.59,2013-12-03
204,73,191.7,2013-12-03
246,91,45.18,2013-12-03
246,62,44.46,2013-12-03
246,60,87.83,2013-12-03
305,13,104.06,2013-12-04
305,26,250.25,2013-12-04
305,44,92.91,2013-12-04
10,12,97.07,2013-12-04
110,26,250.25,2013-12-04
110,8,91.05,2013-12-04
236,81,143.91,2013-12-04
236,33,249.55,2013-12-04
236,17,189.33,2013-12-04
362,7,35.61,2013-12-05
44,4,40.29,2013-12-05
105,86,55.34,2013-12-05
105,21,222.65,2013-12-05
105,10,91.97,2013-12-05
383,78,104.59,2013-12-05
383,39,229.7,2013-12-05
383,24,217.7,2013-12-05
287,101,440.07,2013-12-06
287,29,284.34,2013-12-06
287,80,105.19,2013-12-06
322,41,344.35,2013-12-06
59,92,40.73,2013-12-06
92,9,93.76,2013-12-06
325,95,364.93,2013-12-07
325,67,69.86,2013-12-07
62,10,91.97,2013-12-07
249,87,61.16,2013-12-07
35,13,104.06,2013-12-07
35,71,142.3,2013-12-07
176,79,102.18,2013-12-08
176,66,70.96,2013-12-08
185,42,83.89,2013-12-08
185,87,61.16,2013-12-08
185,14,84.67,2013-12-08
231,102,430.9,2013-12-08
231,56,87.2,2013-12-08
231,80,105.19,2013-12-08
112,33,249.55,2013-12-08
112,43,100.91,2013-12-08
120,68,80.62,2013-12-09
120,42,83.89,2013-12-09
120,12,97.07,2013-12-09
98,57,88.21,2013-12-09
328,15,118.28,2013-12-09
328,29,284.34,2013-12-09
18,66,70.96,2013-12-09
18,90,37.88,2013-12-09
138,15,118.28,2013-12-09
287,3,31.47,2013-12-09
91,56,87.2,2013-12-10
91,7,35.61,2013-12-10
19,101,440.07,2013-12-10
19,21,222.65,2013-12-10
39,79,102.18,2013-12-10
79,13,104.06,2013-12-10
79,16,183.37,2013-12-10
79,5,41.05,2013-12-10
251,93,36.71,2013-12-11
251,39,229.7,2013-12-11
276,95,364.93,2013-12-11
276,83,127.03,2013-12-11
326,61,49.43,2013-12-11
326,50,113.84,2013-12-11
164,13,104.06,2013-12-11
164,41,344.35,2013-12-11
188,51,77.06,2013-12-11
111,75,120.78,2013-12-11
329,59,93.84,2013-12-12
329,8,91.05,2013-12-12
329,97,506.2,2013-12-12
60,78,104.59,2013-12-12
60,64,71.29,2013-12-12
60,11,94.44,2013-12-12
76,6,48.9,2013-12-12
76,67,69.86,2013-12-12
76,68,80.62,2013-12-12
42,2,23.82,2013-12-13
42,101,440.07,2013-12-13
425,32,311.11,2013-12-13
425,25,221.0,2013-12-13
425,24,217.7,2013-12-13
274,46,107.69,2013-12-13
274,10,91.97,2013-12-13
355,99,441.82,2013-12-14
355,80,105.19,2013-12-14
78,92,40.73,2013-12-14
78,51,77.06,2013-12-14
298,49,107.51,2013-12-14
298,40,315.75,2013-12-14
298,42,83.89,2013-12-14
120,51,77.06,2013-12-14
120,8,91.05,2013-12-14
120,83,127.03,2013-12-14
162,42,83.89,2013-12-15
162,15,118.28,2013-12-15
313,84,61.58,2013-12-15
313,64,71.29,2013-12-15
436,67,69.86,2013-12-15
321,64,71.29,2013-12-15
87,101,440.07,2013-12-15
87,95,364.93,2013-12-15
87,8,91.05,2013-12-15
26,15,118.28,2013-12-16
228,29,284.34,2013-12-16
228,17,189.33,2013-12-16
228,21,222.65,2013-12-16
379,10,91.97,2013-12-16
379,31,262.59,2013-12-16
3,94,383.64,2013-12-16
232,27,214.16,2013-12-17
232,85,51.26,2013-12-17
232,29,284.34,2013-12-17
313,89,74.09,2013-12-17
313,56,87.2,2013-12-17
313,13,104.06,2013-12-17
206,91,45.18,2013-12-17
206,8,91.05,2013-12-17
206,47,114.2,2013-12-17
358,12,97.07,2013-12-18
103,74,172.17,2013-12-18
313,40,315.75,2013-12-18
313,75,120.78,2013-12-18
313,42,83.89,2013-12-18
104,44,92.91,2013-12-19
430,31,262.59,2013-12-19
430,30,282.37,2013-12-19
229,4,40.29,2013-12-19
229,85,51.26,2013-12-19
126,94,383.64,2013-12-19
63,22,244.23,2013-12-19
63,34,245.0,2013-12-19
63,81,143.91,2013-12-19
40,44,92.91,2013-12-19
40,72,173.12,2013-12-19
263,76,112.36,2013-12-20
263,84,61.58,2013-12-20
263,23,215.28,2013-12-20
309,77,100.24,2013-12-20
309,92,40.73,2013-12-20
340,98,455.56,2013-12-20
95,7,35.61,2013-12-20
441,74,172.17,2013-12-20
438,74,172.17,2013-12-21
438,87,61.16,2013-12-21
438,76,112.36,2013-12-21
210,65,57.25,2013-12-21
365,9,93.76,2013-12-21
365,100,457.59,2013-12-21
49,93,36.71,2013-12-21
49,21,222.65,2013-12-21
49,12,97.07,2013-12-21
330,34,245.0,2013-12-22
447,2,23.82,2013-12-22
447,21,222.65,2013-12-22
154,44,92.91,2013-12-22
154,23,215.28,2013-12-22
154,18,196.54,2013-12-22
30,78,104.59,2013-12-22
30,28,262.07,2013-12-22
30,56,87.2,2013-12-22
435,44,92.91,2013-12-23
435,47,114.2,2013-12-23
435,100,457.59,2013-12-23
396,30,282.37,2013-12-23
123,71,142.3,2013-12-23
123,24,217.7,2013-12-23
306,86,55.34,2013-12-24
112,13,104.06,2013-12-24
425,11,94.44,2013-12-24
425,44,92.91,2013-12-24
425,88,64.71,2013-12-24
363,49,107.51,2013-12-24
363,82,131.57,2013-12-24
363,31,262.59,2013-12-24
351,63,39.93,2013-12-25
434,30,282.37,2013-12-25
434,10,91.97,2013-12-25
286,19,204.45,2013-12-25
204,10,91.97,2013-12-25
204,68,80.62,2013-12-25
204,40,315.75,2013-12-25
120,96,433.1,2013-12-25
85,8,91.05,2013-12-25
194,83,127.03,2013-12-26
194,44,92.91,2013-12-26
194,46,107.69,2013-12-26
266,67,69.86,2013-12-26
266,94,383.64,2013-12-26
33,84,61.58,2013-12-27
33,63,39.93,2013-12-27
33,46,107.69,2013-12-27
183,20,201.12,2013-12-27
183,90,37.88,2013-12-27
183,22,244.23,2013-12-27
63,92,40.73,2013-12-28
63,88,64.71,2013-12-28
267,96,433.1,2013-12-28
267,30,282.37,2013-12-28
267,90,37.88,2013-12-28
132,16,183.37,2013-12-28
203,97,506.2,2013-12-28
203,58,77.88,2013-12-28
64,84,61.58,2013-12-28
64,46,107.69,2013-12-28
342,7,35.61,2013-12-29
349,81,143.91,2013-12-29
349,33,249.55,2013-12-29
349,101,440.07,2013-12-29
191,81,143.91,2013-12-29
292,96,433.1,2013-12-30
292,102,430.9,2013-12-30
232,29,284.34,2013-12-30
307,75,120.78,2013-12-30
307,67,69.86,2013-12-30
199,68,80.62,2013-12-30
405,37,357.29,2013-12-30
405,44,92.91,2013-12-30
405,21,222.65,2013-12-30
244,42,83.89,2013-12-30
244,98,455.56,2013-12-30
380,68,80.62,2013-12-31
380,23,215.28,2013-12-31
333,62,44.46,2013-12-31
333,103,455.0,2013-12-31
439,99,441.82,2013-12-31
439,21,222.65,2013-12-31
439,41,344.35,2013-12-31
40,54,82.94,2014-01-01
40,58,77.88,2014-01-01
109,85,51.26,2014-01-01
109,36,251.8,2014-01-01
232,31,262.59,2014-01-01
232,6,48.9,2014-01-01
232,71,142.3,2014-01-01
297,38,369.82,2014-01-01
297,25,221.0,2014-01-01
180,95,364.93,2014-01-02
180,61,49.43,2014-01-02
107,5,41.05,2014-01-02
107,56,87.2,2014-01-02
237,18,196.54,2014-01-02
237,67,69.86,2014-01-02
237,60,87.83,2014-01-02
4,42,83.89,2014-01-03
292,18,196.54,2014-01-03
292,88,64.71,2014-01-03
292,90,37.88,2014-01-03
126,60,87.83,2014-01-03
126,64,71.29,2014-01-03
126,19,204.45,2014-01-03
25,89,74.09,2014-01-03
25,26,250.25,2014-01-03
335,74,172.17,2014-01-03
335,78,104.59,2014-01-03
335,41,344.35,2014-01-03
299,19,204.45,2014-01-04
299,79,102.18,2014-01-04
299,34,245.0,2014-01-04
142,66,70.96,2014-01-04
142,103,455.0,2014-01-04
176,15,118.28,2014-01-04
176,59,93.84,2014-01-04
256,53,71.45,2014-01-05
256,79,102.18,2014-01-05
346,27,214.16,2014-01-05
346,45,78.17,2014-01-05
346,89,74.09,2014-01-05
295,80,105.19,2014-01-05
295,76,112.36,2014-01-05
295,29,284.34,2014-01-05
150,48,90.63,2014-01-05
192,103,455.0,2014-01-05
192,2,23.82,2014-01-05
192,28,262.07,2014-01-05
439,53,71.45,2014-01-06
7,79,102.18,2014-01-06
7,11,94.44,2014-01-06
7,9,93.76,2014-01-06
387,3,31.47,2014-01-06
426,46,107.69,2014-01-06
397,103,455.0,2014-01-06
397,52,82.57,2014-01-06
32,12,97.07,2014-01-06
32,54,82.94,2014-01-06
32,58,77.88,2014-01-06
233,49,107.56,2014-01-07
233,86,53.14,2014-01-07
206,6,48.9,2014-01-07
279,58,76.02,2014-01-07
279,101,459.85,2014-01-07
279,30,273.88,2014-01-07
400,5,41.05,2014-01-07
318,80,107.81,2014-01-07
154,47,120.65,2014-01-08
390,79,104.02,2014-01-08
98,4,41.89,2014-01-08
222,27,214.16,2014-01-08
149,29,284.34,2014-01-08
270,8,89.39,2014-01-09
153,87,61.16,2014-01-09
153,43,100.58,2014-01-09
110,92,41.67,2014-01-09
110,4,41.89,2014-01-09
354,36,240.71,2014-01-09
354,5,41.05,2014-01-09
354,100,466.31,2014-01-09
120,25,221.0,2014-01-09
227,60,89.7,2014-01-09
227,47,120.65,2014-01-09
61,46,114.14,2014-01-10
61,33,249.55,2014-01-10
61,53,72.25,2014-01-10
157,74,172.17,2014-01-10
214,89,76.27,2014-01-10
214,101,459.85,2014-01-10
239,43,100.58,2014-01-10
239,81,143.91,2014-01-10
239,96,433.1,2014-01-10
152,78,102.41,2014-01-11
380,41,353.81,2014-01-11
380,18,200.72,2014-01-11
335,20,202.48,2014-01-11
335,94,406.3,2014-01-11
387,45,75.89,2014-01-11
192,5,41.05,2014-01-11
185,13,104.06,2014-01-11
185,26,243.88,2014-01-11
185,71,142.3,2014-01-11
248,20,202.48,2014-01-12
25,32,311.11,2014-01-12
83,98,482.25,2014-01-12
83,39,227.22,2014-01-12
368,15,118.28,2014-01-12
161,62,44.46,2014-01-12
161,57,91.65,2014-01-12
309,61,49.43,2014-01-13
309,82,131.39,2014-01-13
118,50,113.84,2014-01-13
250,13,104.06,2014-01-13
250,58,76.02,2014-01-13
250,93,36.71,2014-01-13
374,53,72.25,2014-01-14
374,90,37.88,2014-01-14
374,19,212.59,2014-01-14
309,68,80.62,2014-01-14
309,45,75.89,2014-01-14
262,37,355.81,2014-01-15
262,49,107.56,2014-01-15
262,86,53.14,2014-01-15
248,69,83.55,2014-01-15
275,32,311.11,2014-01-15
86,15,118.28,2014-01-16
299,66,70.96,2014-01-16
299,98,482.25,2014-01-16
314,16,185.7,2014-01-16
38,46,114.14,2014-01-16
38,75,119.68,2014-01-16
103,71,142.3,2014-01-17
103,55,77.01,2014-01-17
12,102,430.9,2014-01-17
12,44,95.85,2014-01-17
141,32,311.11,2014-01-17
141,28,262.07,2014-01-17
360,63,38.4,2014-01-17
360,98,482.25,2014-01-17
360,40,315.75,2014-01-17
56,68,80.62,2014-01-18
422,30,273.88,2014-01-18
422,67,71.16,2014-01-18
422,69,83.55,2014-01-18
337,80,107.81,2014-01-18
289,74,172.17,2014-01-18
289,58,76.02,2014-01-18
401,40,315.75,2014-01-18
401,81,143.91,2014-01-18
5,48,90.63,2014-01-18
133,67,71.16,2014-01-19
133,42,80.96,2014-01-19
241,51,80.15,2014-01-19
241,15,118.28,2014-01-19
190,44,95.85,2014-01-19
190,29,284.34,2014-01-19
447,2,23.82,2014-01-20
447,4,41.89,2014-01-20
447,97,506.2,2014-01-20
138,57,91.65,2014-01-20
213,81,143.91,2014-01-20
213,24,230.64,2014-01-20
213,91,44.76,2014-01-20
213,92,41.67,2014-01-20
213,34,247.92,2014-01-20
30,66,70.96,2014-01-21
15,45,75.89,2014-01-21
2,16,185.7,2014-01-21
2,79,104.02,2014-01-21
2,59,93.84,2014-01-21
265,87,61.16,2014-01-21
265,72,173.12,2014-01-21
265,16,185.7,2014-01-21
190,34,247.92,2014-01-22
190,78,102.41,2014-01-22
190,20,202.48,2014-01-22
295,87,61.16,2014-01-22
295,14,81.0,2014-01-22
295,85,49.82,2014-01-22
396,12,94.16,2014-01-22
396,21,230.33,2014-01-22
155,61,49.43,2014-01-23
155,88,66.1,2014-01-23
329,65,57.25,2014-01-23
329,27,214.16,2014-01-23
8,40,315.75,2014-01-23
8,80,107.81,2014-01-23
404,52,82.57,2014-01-23
182,95,386.59,2014-01-23
202,22,244.23,2014-01-24
50,65,57.25,2014-01-24
50,70,68.79,2014-01-24
248,21,230.33,2014-01-24
248,8,89.39,2014-01-24
248,41,353.81,2014-01-24
140,92,41.67,2014-01-24
114,89,76.27,2014-01-24
114,40,315.75,2014-01-24
331,24,230.64,2014-01-25
331,58,76.02,2014-01-25
331,20,202.48,2014-01-25
321,58,76.02,2014-01-25
321,32,311.11,2014-01-25
340,70,68.79,2014-01-25
340,83,133.05,2014-01-25
449,43,100.58,2014-01-25
449,31,262.59,2014-01-25
351,50,113.84,2014-01-25
351,92,41.67,2014-01-25
351,61,49.43,2014-01-25
214,14,81.0,2014-01-26
138,88,66.1,2014-01-26
305,81,143.91,2014-01-26
305,50,113.84,2014-01-26
389,66,70.96,2014-01-26
209,2,23.82,2014-01-26
209,55,77.01,2014-01-26
234,79,104.02,2014-01-27
234,94,406.3,2014-01-27
24,87,61.16,2014-01-27
304,28,262.07,2014-01-27
304,47,120.65,2014-01-27
23,71,142.3,2014-01-27
23,45,75.89,2014-01-27
420,79,104.02,2014-01-27
420,71,142.3,2014-01-27
420,62,44.46,2014-01-27
99,37,355.81,2014-01-28
111,9,93.76,2014-01-28
144,90,37.88,2014-01-28
144,37,355.81,2014-01-28
334,10,94.61,2014-01-28
380,87,61.16,2014-01-28
84,83,133.05,2014-01-28
435,96,433.1,2014-01-28
435,31,262.59,2014-01-28
435,50,113.84,2014-01-28
338,36,240.71,2014-01-29
338,42,80.96,2014-01-29
153,36,240.71,2014-01-29
153,32,311.11,2014-01-29
266,46,114.14,2014-01-29
266,36,240.71,2014-01-29
266,66,70.96,2014-01-29
272,89,76.27,2014-01-29
397,82,131.39,2014-01-29
150,25,221.0,2014-01-30
218,51,80.15,2014-01-30
218,38,360.12,2014-01-30
61,58,76.02,2014-01-30
61,84,61.58,2014-01-30
61,5,41.05,2014-01-30
82,96,433.1,2014-01-30
314,82,131.39,2014-01-31
435,18,200.72,2014-01-31
435,69,83.55,2014-01-31
257,72,173.12,2014-01-31
257,43,100.58,2014-01-31
193,70,68.79,2014-01-31
45,81,143.91,2014-01-31
147,73,191.7,2014-01-31
124,7,35.23,2014-02-01
124,40,315.75,2014-02-01
399,70,68.79,2014-02-01
217,5,41.05,2014-02-01
217,18,200.72,2014-02-01
227,9,93.76,2014-02-02
227,17,189.33,2014-02-02
227,4,41.89,2014-02-02
209,92,41.67,2014-02-02
349,83,133.05,2014-02-02
136,10,94.61,2014-02-02
136,14,81.0,2014-02-02
131,4,41.89,2014-02-02
131,97,506.2,2014-02-02
218,16,185.7,2014-02-03
180,45,75.89,2014-02-03
233,42,80.96,2014-02-03
233,13,104.06,2014-02-03
256,80,107.81,2014-02-03
256,7,35.23,2014-02-03
218,10,94.61,2014-02-04
218,58,79.0,2014-02-04
341,89,76.27,2014-02-04
341,84,61.58,2014-02-04
341,93,36.71,2014-02-04
383,96,416.13,2014-02-04
383,85,49.82,2014-02-04
226,95,385.57,2014-02-04
226,10,94.61,2014-02-04
226,69,83.55,2014-02-04
17,33,249.55,2014-02-05
102,103,447.75,2014-02-05
201,94,406.3,2014-02-05
201,23,227.31,2014-02-05
201,51,76.61,2014-02-05
275,75,113.79,2014-02-05
295,97,506.2,2014-02-05
295,100,466.31,2014-02-05
295,50,113.84,2014-02-05
216,101,467.79,2014-02-06
213,52,82.57,2014-02-06
130,44,100.07,2014-02-06
130,30,273.88,2014-02-06
92,21,229.08,2014-02-06
92,84,61.58,2014-02-06
392,2,23.15,2014-02-06
392,62,44.46,2014-02-06
380,11,94.44,2014-02-07
380,7,35.23,2014-02-07
380,72,173.12,2014-02-07
360,67,71.16,2014-02-07
360,44,100.07,2014-02-07
110,14,81.84,2014-02-07
110,25,221.0,2014-02-07
336,71,140.46,2014-02-07
369,72,173.12,2014-02-07
369,81,143.91,2014-02-07
434,9,93.76,2014-02-08
434,86,55.6,2014-02-08
231,96,416.13,2014-02-08
231,39,227.22,2014-02-08
50,16,185.7,2014-02-08
50,20,202.48,2014-02-08
282,46,120.1,2014-02-08
380,88,66.1,2014-02-08
264,27,214.16,2014-02-08
352,31,262.59,2014-02-09
352,49,107.56,2014-02-09
352,100,466.31,2014-02-09
325,78,101.38,2014-02-09
64,43,100.58,2014-02-09
64,20,202.48,2014-02-09
64,36,240.39,2014-02-09
31,82,131.39,2014-02-09
31,41,353.81,2014-02-09
31,58,79.0,2014-02-09
259,24,229.69,2014-02-10
268,71,140.46,2014-02-10
268,87,61.16,2014-02-10
385,34,247.92,2014-02-10
291,59,93.84,2014-02-10
364,103,447.75,2014-02-10
364,26,243.88,2014-02-10
364,81,143.91,2014-02-10
168,68,84.49,2014-02-10
168,96,416.13,2014-02-10
168,99,428.63,2014-02-10
145,76,109.74,2014-02-11
145,31,262.59,2014-02-11
145,102,418.15,2014-02-11
97,69,83.55,2014-02-11
373,72,173.12,2014-02-11
82,24,229.69,2014-02-11
82,88,66.1,2014-02-11
301,89,76.27,2014-02-11
301,29,284.34,2014-02-11
282,103,447.75,2014-02-11
282,76,109.74,2014-02-11
282,94,406.3,2014-02-11
75,61,47.03,2014-02-12
75,6,48.9,2014-02-12
353,22,241.26,2014-02-12
353,49,107.56,2014-02-12
353,41,353.81,2014-02-12
324,71,140.46,2014-02-12
324,45,75.89,2014-02-12
324,102,418.15,2014-02-12
380,83,133.56,2014-02-13
70,9,93.76,2014-02-13
70,57,91.65,2014-02-13
308,92,40.94,2014-02-13
308,100,466.31,2014-02-13
5,36,240.39,2014-02-13
5,26,243.88,2014-02-13
5,8,89.39,2014-02-13
260,55,77.01,2014-02-13
260,2,23.15,2014-02-13
260,101,467.79,2014-02-13
226,93,36.71,2014-02-14
97,34,247.92,2014-02-14
97,45,75.89,2014-02-14
97,11,94.44,2014-02-14
96,83,133.56,2014-02-14
96,59,93.84,2014-02-14
96,24,229.69,2014-02-14
435,7,35.23,2014-02-15
435,80,107.76,2014-02-15
435,98,482.25,2014-02-15
386,34,247.92,2014-02-15
386,40,305.88,2014-02-15
95,18,200.72,2014-02-16
95,26,243.88,2014-02-16
95,56,83.88,2014-02-16
192,30,273.88,2014-02-16
192,14,81.84,2014-02-16
192,55,77.01,2014-02-16
375,90,38.83,2014-02-17
6,34,247.92,2014-02-17
6,56,83.88,2014-02-17
363,44,100.07,2014-02-17
363,56,83.88,2014-02-17
332,62,44.46,2014-02-17
18,55,77.01,2014-02-17
18,69,83.55,2014-02-17
18,83,133.56,2014-02-17
142,88,66.1,2014-02-18
142,43,100.58,2014-02-18
142,4,41.66,2014-02-18
215,5,41.05,2014-02-18
414,3,31.97,2014-02-18
414,86,55.6,2014-02-18
31,61,47.03,2014-02-18
381,52,82.57,2014-02-18
385,53,72.25,2014-02-19
211,30,273.88,2014-02-19
375,91,44.76,2014-02-19
375,72,173.12,2014-02-19
150,63,40.01,2014-02-19
150,88,66.1,2014-02-19
150,37,341.07,2014-02-19
237,36,240.39,2014-02-20
237,4,41.66,2014-02-20
59,56,83.88,2014-02-20
59,19,224.95,2014-02-20
107,39,227.22,2014-02-20
108,98,482.25,2014-02-20
108,13,104.06,2014-02-20
108,8,89.39,2014-02-20
386,45,75.89,2014-02-21
228,7,35.23,2014-02-21
228,50,113.84,2014-02-21
384,25,221.0,2014-02-21
384,68,84.49,2014-02-21
384,76,109.74,2014-02-21
147,90,38.83,2014-02-21
381,99,428.63,2014-02-21
381,28,262.07,2014-02-21
1,85,49.82,2014-02-22
1,47,127.57,2014-02-22
1,14,81.84,2014-02-22
381,11,94.44,2014-02-22
4,28,262.07,2014-02-22
423,102,418.15,2014-02-22
423,35,242.65,2014-02-22
423,34,247.92,2014-02-22
342,22,241.26,2014-02-23
269,42,80.96,2014-02-23
269,23,227.31,2014-02-23
269,54,78.86,2014-02-23
295,43,100.58,2014-02-23
295,98,482.25,2014-02-23
324,57,91.65,2014-02-23
361,102,418.15,2014-02-23
361,14,81.84,2014-02-23
361,88,66.1,2014-02-23
305,87,61.16,2014-02-24
305,5,41.05,2014-02-24
390,60,93.48,2014-02-24
75,63,40.01,2014-02-24
75,66,69.32,2014-02-24
163,96,416.13,2014-02-24
124,41,353.81,2014-02-24
124,55,77.01,2014-02-24
124,54,78.86,2014-02-24
445,85,49.82,2014-02-24
445,72,173.12,2014-02-24
356,18,200.72,2014-02-25
204,54,78.86,2014-02-25
204,44,100.07,2014-02-25
227,88,66.1,2014-02-25
227,55,77.01,2014-02-25
362,14,81.84,2014-02-25
362,46,120.1,2014-02-25
284,78,101.38,2014-02-25
284,38,367.79,2014-02-25
193,46,120.1,2014-02-25
193,52,82.57,2014-02-25
193,24,229.69,2014-02-25
443,102,418.15,2014-02-26
329,48,90.63,2014-02-26
275,96,416.13,2014-02-26
275,65,55.82,2014-02-26
283,21,229.08,2014-02-26
283,40,305.88,2014-02-26
239,14,81.84,2014-02-26
239,103,447.75,2014-02-26
61,66,69.32,2014-02-27
61,50,113.84,2014-02-27
61,23,227.31,2014-02-27
415,76,109.74,2014-02-27
157,40,305.88,2014-02-27
157,20,202.48,2014-02-27
357,93,36.71,2014-02-27
357,26,243.88,2014-02-27
135,72,173.12,2014-02-27
349,95,385.57,2014-02-28
317,32,311.11,2014-02-28
317,49,107.56,2014-02-28
131,40,305.88,2014-02-28
418,53,72.25,2014-02-28
418,71,140.46,2014-02-28
111,83,133.56,2014-02-28
70,98,482.25,2014-02-28
70,52,82.57,2014-02-28
376,44,100.07,2014-03-01
376,16,185.7,2014-03-01
376,53,72.25,2014-03-01
51,28,262.07,2014-03-01
51,33,249.55,2014-03-01
51,98,482.25,2014-03-01
99,70,68.79,2014-03-01
99,47,127.57,2014-03-01
99,12,90.29,2014-03-01
274,64,72.62,2014-03-02
274,14,81.84,2014-03-02
274,4,41.66,2014-03-02
227,96,416.13,2014-03-02
227,102,418.15,2014-03-02
298,74,172.17,2014-03-02
298,80,107.76,2014-03-02
268,89,76.27,2014-03-02
268,73,185.63,2014-03-02
292,60,93.48,2014-03-03
292,50,113.84,2014-03-03
360,35,242.65,2014-03-03
360,12,90.29,2014-03-03
344,4,41.66,2014-03-03
344,37,341.07,2014-03-03
61,24,229.69,2014-03-03
267,94,406.3,2014-03-03
375,33,249.55,2014-03-04
375,53,72.25,2014-03-04
113,16,185.7,2014-03-04
113,94,393.66,2014-03-04
113,88,63.2,2014-03-04
301,60,93.16,2014-03-04
301,95,394.0,2014-03-04
51,56,80.48,2014-03-05
51,68,85.06,2014-03-05
421,3,32.69,2014-03-05
377,49,108.59,2014-03-05
134,44,100.07,2014-03-05
